confounds_tsv	confounds_sha256	subject	session	task	run	run_label	acq	dir	preproc_bold_candidates_n	brain_mask_candidates_n	bold_json_candidates_n	preproc_bold	brain_mask	bold_json	n_vols_confounds	fd_valid_n	fd_mean	fd_median	fd_p95	fd_max	pct_fd_gt_0p2	pct_fd_gt_0p5	pct_fd_gt_1p0	n_fd_gt_0p2	n_fd_gt_0p5	n_fd_gt_1p0	dvars_column_used	dvars_valid_n	dvars_mean	dvars_median	dvars_p95	dvars_max	n_motion6_cols	n_motion24_cols_present	n_cosine_cols	n_acompcor_cols	n_motion_outlier_cols	n_nonsteady_cols	n_global_signal_cols	n_wm_csf_cols	motion_outliers_n_cols	motion_outliers_n_sum	motion_outlier_volumes_n	motion_outlier_volumes_pct	nonsteady_outliers_n_cols	nonsteady_outliers_n_sum	nonsteady_volumes_n	nonsteady_volumes_pct	n_acompcor_assumed_for_dof	estimated_nuisance_cols_for_dof	estimated_dof_after_nuisance	n_vols_nifti	tr_from_bold_json	motion_flag	nuisance_burden_flag	file_flag	analysis_decision	decision_reason	keep_main	sensitivity_exclude_candidate
<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-06_desc-confounds_timeseries.tsv	5383ffb6684e8ec2cdf34e82aa4088c8723782f157386d7381ca1920fee41ba6	sub-08		heatpainwithregulationandratings	6	run-06			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-06_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-08/func/sub-08_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.json	209	208	0.09664847822503807	0.0874627254676415	0.18802180759193313	0.2965461255455248	4.807692307692308	0.0	0.0	10	0	0	std_dvars	208	1.6551418221153846	1.452223	2.9653595499999996	4.506001	6	24	5	62	96	0	4	8	96	96	96	45.933014354066984	0	0	0	0.0	5	130	78	209	2.0	OK	HIGH_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF	OK	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	OK,HIGH_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF,OK	True	True
<PROJECT_ROOT>/derivatives/fmriprep/sub-09/func/sub-09_task-heatpainwithregulationandratings_run-06_desc-confounds_timeseries.tsv	de0886fe7f6d435f174140fe7b9ca40826c18a20f3434a4f45e461ca623582f7	sub-09		heatpainwithregulationandratings	6	run-06			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-09/func/sub-09_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-09/func/sub-09_task-heatpainwithregulationandratings_run-06_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-09/func/sub-09_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.json	209	208	0.167725921058249	0.08851504190284525	0.5379713062613882	1.876296399452318	21.634615384615387	6.25	1.9230769230769231	45	13	4	std_dvars	208	1.5106363028846155	1.3285075	2.9679689999999987	4.427126	6	24	5	46	80	0	4	8	80	80	80	38.27751196172249	0	0	0	0.0	5	114	94	209	2.0	WARN_FD_GT_0.5	HIGH_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF	OK	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	WARN_FD_GT_0.5,HIGH_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF,OK	True	True
<PROJECT_ROOT>/derivatives/fmriprep/sub-09/func/sub-09_task-heatpainwithregulationandratings_run-07_desc-confounds_timeseries.tsv	6179a80ddecf1674675ccc42e0091b42d3d74ae957d8b6a2ad31db0a55e8c676	sub-09		heatpainwithregulationandratings	7	run-07			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-09/func/sub-09_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-09/func/sub-09_task-heatpainwithregulationandratings_run-07_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-09/func/sub-09_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.json	191	190	0.17220516852485288	0.1038990841237875	0.5851515270779278	1.572653509620956	23.157894736842106	6.842105263157896	0.5263157894736842	44	13	1	std_dvars	190	1.4020983263157896	1.1721375	3.0112987499999995	3.780036	6	24	4	42	58	0	4	8	58	58	58	30.36649214659686	0	0	0	0.0	5	91	99	191	2.0	WARN_FD_GT_0.5	WARN_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF	OK	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	WARN_FD_GT_0.5,WARN_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF,OK	True	True
<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-01_desc-confounds_timeseries.tsv	774c9ae5785c24929de61590576a748c7ca4bfe349c0b909311c58789d99e793	sub-10		heatpainwithregulationandratings	1	run-01			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-01_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.json	209	208	0.30727206032778365	0.1873932672131033	0.8739149371194374	2.7423663304643906	43.269230769230774	12.980769230769232	4.326923076923077	90	27	9	std_dvars	208	1.1463272067307693	0.9507939999999999	2.257570999999997	4.474473	6	24	5	28	40	0	4	8	40	40	40	19.138755980861244	0	0	0	0.0	5	74	134	209	2.0	BAD_FD_MEAN,BAD_FD_GT_0.5,WARN_FD_MAX	OK	OK	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	BAD_FD_MEAN,BAD_FD_GT_0.5,WARN_FD_MAX,OK,OK	True	True
<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-02_desc-confounds_timeseries.tsv	6a27da067a9f61c6b762f2942da89e5ced6d34154b67e2e0942aa26145353a9d	sub-10		heatpainwithregulationandratings	2	run-02			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-02_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.json	209	208	0.39895995251362304	0.18809425185629103	1.6331044697852393	3.105607636225997	47.11538461538461	21.634615384615387	11.057692307692307	98	45	23	std_dvars	208	1.257390235576923	1.049004	2.5010488499999988	4.035116	6	24	5	27	49	0	4	8	49	49	49	23.444976076555022	0	0	0	0.0	5	83	125	209	2.0	BAD_FD_MEAN,BAD_FD_GT_0.5,SEVERE_FD_GT_1.0,WARN_FD_MAX	WARN_OUTLIER_BURDEN	OK	EXCLUDE	BAD_FD_MEAN,BAD_FD_GT_0.5,SEVERE_FD_GT_1.0,WARN_FD_MAX,WARN_OUTLIER_BURDEN,OK	False	True
<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-03_desc-confounds_timeseries.tsv	6f69343c9182e3184db3a858b137eb4dc9eedb623813457548b3107286fd766b	sub-10		heatpainwithregulationandratings	3	run-03			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-03_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.json	191	190	0.41776888837166626	0.25632382954018207	1.411203168858114	4.64360478441404	67.36842105263158	12.105263157894736	6.842105263157896	128	23	13	std_dvars	190	1.2231302631578946	1.0390975	2.4034872999999974	4.414843	6	24	4	18	29	0	4	8	29	29	29	15.18324607329843	0	0	0	0.0	5	62	128	191	2.0	BAD_FD_MEAN,BAD_FD_GT_0.5,WARN_FD_MAX	OK	OK	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	BAD_FD_MEAN,BAD_FD_GT_0.5,WARN_FD_MAX,OK,OK	True	True
<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-04_desc-confounds_timeseries.tsv	048dc63800057764a6820f7c1379787f50789fc961dcdf3246c172655c11ba29	sub-10		heatpainwithregulationandratings	4	run-04			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-04_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.json	209	208	0.3831182197668538	0.2079767969956706	1.3318393571535294	4.2283534782729	53.36538461538461	20.673076923076923	8.173076923076923	111	43	17	std_dvars	208	1.2187405673076923	1.023847	2.5730789499999993	3.882019	6	24	5	27	55	0	4	8	55	55	55	26.31578947368421	0	0	0	0.0	5	89	119	209	2.0	BAD_FD_MEAN,BAD_FD_GT_0.5,WARN_FD_MAX	WARN_OUTLIER_BURDEN	OK	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	BAD_FD_MEAN,BAD_FD_GT_0.5,WARN_FD_MAX,WARN_OUTLIER_BURDEN,OK	True	True
<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-05_desc-confounds_timeseries.tsv	ff9af1759ef0c90b487ac3405cd290b621aaeb75b22f35aa303393f3281a8bc7	sub-10		heatpainwithregulationandratings	5	run-05			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-05_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-05_space-MNI152NLin2009cAsym_desc-preproc_bold.json	209	208	0.4470547503686213	0.21701548819315003	1.5642324351167265	4.155330334199534	53.84615384615385	26.442307692307693	11.057692307692307	112	55	23	std_dvars	208	1.1508011586538462	0.837518	2.6161461499999983	4.071488	6	24	5	23	61	0	4	8	61	61	61	29.1866028708134	0	0	0	0.0	5	95	113	209	2.0	BAD_FD_MEAN,BAD_FD_GT_0.5,SEVERE_FD_GT_1.0,WARN_FD_MAX	WARN_OUTLIER_BURDEN	OK	EXCLUDE	BAD_FD_MEAN,BAD_FD_GT_0.5,SEVERE_FD_GT_1.0,WARN_FD_MAX,WARN_OUTLIER_BURDEN,OK	False	True
<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-06_desc-confounds_timeseries.tsv	0841da7d3ee539d40704d7d262afc80c8f6409082ffd8e939469b599199e2fd0	sub-10		heatpainwithregulationandratings	6	run-06			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-06_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.json	209	208	0.5391336330417416	0.32297846903066346	1.696875648531426	4.272433096265292	73.07692307692307	32.69230769230769	13.461538461538462	152	68	28	std_dvars	208	1.1458279615384617	0.989241	2.1957889999999995	2.896085	6	24	5	31	70	0	4	8	70	70	70	33.49282296650718	0	0	0	0.0	5	104	104	209	2.0	SEVERE_FD_MEAN,SEVERE_FD_GT_0.5,SEVERE_FD_GT_1.0,WARN_FD_MAX	WARN_OUTLIER_BURDEN	OK	EXCLUDE	SEVERE_FD_MEAN,SEVERE_FD_GT_0.5,SEVERE_FD_GT_1.0,WARN_FD_MAX,WARN_OUTLIER_BURDEN,OK	False	True
<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-07_desc-confounds_timeseries.tsv	95ba9d022aa4d2da19951bdab6ed33a3da3e81ba04ed9a9b111c85de96350392	sub-10		heatpainwithregulationandratings	7	run-07			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-07_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-07_space-MNI152NLin2009cAsym_desc-preproc_bold.json	191	190	0.3211266206259659	0.18922222413588247	1.1525327217100114	2.4945697232076496	46.8421052631579	16.842105263157894	5.7894736842105265	89	32	11	std_dvars	190	1.2616817421052633	1.031883	2.4525673	2.954762	6	24	4	36	51	0	4	8	51	51	51	26.701570680628272	0	0	0	0.0	5	84	106	191	2.0	BAD_FD_MEAN,BAD_FD_GT_0.5,WARN_FD_MAX	WARN_OUTLIER_BURDEN	OK	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	BAD_FD_MEAN,BAD_FD_GT_0.5,WARN_FD_MAX,WARN_OUTLIER_BURDEN,OK	True	True
<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-09_desc-confounds_timeseries.tsv	2285f8ef27c34275783f447f1fef274c73fce36b76072941c6f3ee39ae7bda32	sub-10		heatpainwithregulationandratings	9	run-09			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-09_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-10/func/sub-10_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.json	209	208	0.33246871571659475	0.27662327337916975	0.7478139873585863	2.5703776640517355	71.63461538461539	9.615384615384617	2.8846153846153846	149	20	6	std_dvars	208	1.3692042596153846	1.293479	1.899430399999999	3.677954	6	24	5	37	38	0	4	8	38	38	38	18.181818181818183	0	0	0	0.0	5	72	136	209	2.0	BAD_FD_MEAN,WARN_FD_GT_0.5,WARN_FD_MAX	OK	OK	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	BAD_FD_MEAN,WARN_FD_GT_0.5,WARN_FD_MAX,OK,OK	True	True
<PROJECT_ROOT>/derivatives/fmriprep/sub-11/func/sub-11_task-heatpainwithregulationandratings_run-02_desc-confounds_timeseries.tsv	392b33504e7105d5003dc644dd8874a1d4c368cc6ebc6a05962e322f58b8f971	sub-11		heatpainwithregulationandratings	2	run-02			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-11/func/sub-11_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-11/func/sub-11_task-heatpainwithregulationandratings_run-02_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-11/func/sub-11_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.json	209	208	0.10716160626469186	0.09501015265091564	0.22074518511938918	0.5316105655018953	6.730769230769231	0.4807692307692308	0.0	14	1	0	std_dvars	208	1.951484110576923	1.703654	3.9221839499999986	4.672206	6	24	5	56	137	0	4	8	137	137	137	65.55023923444976	0	0	0	0.0	5	171	37	209	2.0	OK	HIGH_OUTLIER_BURDEN,SEVERE_LOW_ESTIMATED_DOF	OK	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	OK,HIGH_OUTLIER_BURDEN,SEVERE_LOW_ESTIMATED_DOF,OK	True	True
<PROJECT_ROOT>/derivatives/fmriprep/sub-11/func/sub-11_task-heatpainwithregulationandratings_run-03_desc-confounds_timeseries.tsv	05daa3bff19e6e3a08b8c9f30e45be00ab48f85e8433ca004e3c02c0a3f3075f	sub-11		heatpainwithregulationandratings	3	run-03			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-11/func/sub-11_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-11/func/sub-11_task-heatpainwithregulationandratings_run-03_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-11/func/sub-11_task-heatpainwithregulationandratings_run-03_space-MNI152NLin2009cAsym_desc-preproc_bold.json	191	190	0.13343685848670825	0.11186769998737639	0.30277464495701645	0.5419216834605673	15.789473684210526	1.0526315789473684	0.0	30	2	0	std_dvars	190	1.4357262315789474	1.3004475	2.4349012499999994	4.139418	6	24	4	51	64	0	4	8	64	64	64	33.50785340314136	0	0	0	0.0	5	97	93	191	2.0	OK	WARN_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF	OK	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	OK,WARN_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF,OK	True	True
<PROJECT_ROOT>/derivatives/fmriprep/sub-11/func/sub-11_task-heatpainwithregulationandratings_run-04_desc-confounds_timeseries.tsv	b3e94b8bd3612464a989ef14a0016a1773e9867fc323cbe9747c0c4a3a6d6f07	sub-11		heatpainwithregulationandratings	4	run-04			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-11/func/sub-11_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-11/func/sub-11_task-heatpainwithregulationandratings_run-04_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-11/func/sub-11_task-heatpainwithregulationandratings_run-04_space-MNI152NLin2009cAsym_desc-preproc_bold.json	209	208	0.17524656423456772	0.1293025784183349	0.4768364819163713	1.1372842753342736	25.48076923076923	4.807692307692308	0.4807692307692308	53	10	1	std_dvars	208	1.4949416875	1.280472	2.775338249999999	4.23278	6	24	5	49	77	0	4	8	77	77	77	36.84210526315789	0	0	0	0.0	5	111	97	209	2.0	OK	HIGH_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF	OK	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	OK,HIGH_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF,OK	True	True
<PROJECT_ROOT>/derivatives/fmriprep/sub-11/func/sub-11_task-heatpainwithregulationandratings_run-06_desc-confounds_timeseries.tsv	12eddbe093ee2db9207a9a3c34e4dabc0964731ecfda4a5b0c48f62545d6aead	sub-11		heatpainwithregulationandratings	6	run-06			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-11/func/sub-11_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-11/func/sub-11_task-heatpainwithregulationandratings_run-06_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-11/func/sub-11_task-heatpainwithregulationandratings_run-06_space-MNI152NLin2009cAsym_desc-preproc_bold.json	209	208	0.18193793518551835	0.14965547716225452	0.432582830140924	0.6961005454150467	33.17307692307692	3.3653846153846154	0.0	69	7	0	std_dvars	208	1.5170920865384616	1.3806145	2.860883449999996	4.218675	6	24	5	40	75	0	4	8	75	75	75	35.88516746411483	0	0	0	0.0	5	109	99	209	2.0	OK	HIGH_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF	OK	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	OK,HIGH_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF,OK	True	True
<PROJECT_ROOT>/derivatives/fmriprep/sub-12/func/sub-12_task-heatpainwithregulationandratings_run-08_desc-confounds_timeseries.tsv	e5029f89917d4259707fa4e99272cdabc1741da228755f08d1fd60938765b557	sub-12		heatpainwithregulationandratings	8	run-08			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-12/func/sub-12_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-12/func/sub-12_task-heatpainwithregulationandratings_run-08_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-12/func/sub-12_task-heatpainwithregulationandratings_run-08_space-MNI152NLin2009cAsym_desc-preproc_bold.json	209	208	0.31596311204279065	0.18378493828165204	0.9315388266170378	3.7083000541636513	46.63461538461539	12.01923076923077	3.8461538461538463	97	25	8	std_dvars	208	1.1839217451923076	0.8897809999999999	3.2774598999999993	5.654679	6	24	5	26	37	0	4	8	37	37	37	17.703349282296653	0	0	0	0.0	5	71	137	209	2.0	BAD_FD_MEAN,BAD_FD_GT_0.5,WARN_FD_MAX	OK	OK	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	BAD_FD_MEAN,BAD_FD_GT_0.5,WARN_FD_MAX,OK,OK	True	True
<PROJECT_ROOT>/derivatives/fmriprep/sub-12/func/sub-12_task-heatpainwithregulationandratings_run-09_desc-confounds_timeseries.tsv	fe638c92751904133a252ff11e3e931cf1353a7313919a40d2e781c98a1c9ecb	sub-12		heatpainwithregulationandratings	9	run-09			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-12/func/sub-12_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-12/func/sub-12_task-heatpainwithregulationandratings_run-09_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-12/func/sub-12_task-heatpainwithregulationandratings_run-09_space-MNI152NLin2009cAsym_desc-preproc_bold.json	209	208	0.16839556633794395	0.15338019998664626	0.33989655733231205	0.4904731307377381	26.923076923076923	0.0	0.0	56	0	0	std_dvars	208	1.7706604182692307	1.527218	3.5237830499999983	3.785619	6	24	5	47	113	0	4	8	113	113	113	54.066985645933016	0	0	0	0.0	5	147	61	209	2.0	OK	HIGH_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF	OK	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	OK,HIGH_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF,OK	True	True
<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-01_desc-confounds_timeseries.tsv	f2495b40bdc485dee4fab5a15b2e89ce04714083f3a109749a5551229b9d30a8	sub-13		heatpainwithregulationandratings	1	run-01			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-01_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-01_space-MNI152NLin2009cAsym_desc-preproc_bold.json	209	208	0.137453048671823	0.12685809916504875	0.25650654015364555	0.5385270272462748	12.980769230769232	1.9230769230769231	0.0	27	4	0	std_dvars	208	1.4829889182692308	1.3278045	2.4990875499999987	3.151094	6	24	5	47	81	0	4	8	81	81	81	38.75598086124402	0	0	0	0.0	5	115	93	209	2.0	OK	HIGH_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF	OK	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	OK,HIGH_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF,OK	True	True
<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-02_desc-confounds_timeseries.tsv	bd7cb18f13aadead0e4a0b39e08ef67b3db2341fc106fddb34a91a3215e03206	sub-13		heatpainwithregulationandratings	2	run-02			1	2	1	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-02_desc-brain_mask.nii.gz	<PROJECT_ROOT>/derivatives/fmriprep/sub-13/func/sub-13_task-heatpainwithregulationandratings_run-02_space-MNI152NLin2009cAsym_desc-preproc_bold.json	209	208	0.16014910420563577	0.15385556402302197	0.2825766889618178	0.7192242699609774	22.596153846153847	1.9230769230769231	0.0	47	4	0	std_dvars	208	1.548765966346154	1.396645	2.5823548499999998	2.870369	6	24	5	42	92	0	4	8	92	92	92	44.01913875598086	0	0	0	0.0	5	126	82	209	2.0	OK	HIGH_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF	OK	KEEP_FOR_MAIN_BUT_SENSITIVITY_EXCLUDE_CANDIDATE	OK,HIGH_OUTLIER_BURDEN,WARN_LOW_ESTIMATED_DOF,OK	True	True
